TicketId,Text
1396,یادگیری خودنظارتی قسمت 4 و یادگیری خودنظارتی قسمت 2
1396,خیلی ممنون
1397,سلام خداقوت ببخشید من جلسه 1 فصل 3 رو دیدم ولی تمرینش رو کامل حل کردم ولی بهم از 5  بهم 3 دادند حتی بنده سوال اختیاری رو هم حل کردم ممنون میشم پاسخ بدهید
1398,با سلام  سوالات ریاضیات پایه در هوش مصنوعی 2 را جواب نداده ام و هنوز زرد رنگ هستند اما خطا میدهد و در صفحه اصلی نشان میدهد که صفر امتیاز گرفته ام .لطفا در صورت امکان این مشکل را برطرف نمایید.
1398,تصویر خطا ارسال میگردد.
1398,عکس خطا
1398,سپاس فراوان
1399,سلام و وقت بخیر. وقتی تمرین یکی از جلسات رو ارسال کردم بلافاصله نوشته شد که از 5 امتیاز 3 امتیاز دریافت کردم. خواستم بدونم که این 2 امتیاز پس از اینکه تیم کی برد تکلیف رو ببینند داده میشه یا خواستم بدونم ملاک اون 2 امتیاز چیه که توی تکالیفم اصلاحش کنم. ممنونم.
1399,ممنونم
1399,یک خواهش داشتم میتونید لطف کنید مهلت چالش ۱ رو تمدید کنید؟
1399,سلام و وقت بخیر. ممنون از اینکه مهلت چالش 1 رو تمدید کردید. در قسمت چالش ها در سایت مهلت تمدید نشده. خواستم بدونم باید فایل رو برای پشتیبانی بفرستیم یا توی سایت هم تمدید میکنید مهلت رو؟
1400,مشکل در اجرای کد 
1400,سلام. من وقتی میخواهم کدی که برای مجموعه ها نوشته ام را اجرا کنم با چنین خطایی مواجه میشوم
1400,ممنون
1400,سلام. من نمیتونم کتابخانه pandas رو نصب کنم برای پایتون 
1400,وقتی cmd رو باز میکنم و مینویسم pip install pandas این خطا رو میده
1400,سلام. راستش من از قبل پایتون رو داشتم. نمیدونستم درست نصب نشده. ممنون بابت راهنماییتون
1400,"ببخشید، پانداس رو نمیشه تو VSCode نصب کرد؟"
1400,"سلام. من پانداس رو نصب کردم. اما تو VSCode نمیتونم ازش استفاده کنم. اینو مینویسه Import ""pandas"" could not be resolved from source"
1400,سلام. آخرین ورژنش بود 
1400,چشم. ممنون
1400,10
1400,سلام. ممنون
1401,"سلام، من امروز داشتم محتوای ریاضیات پایه در هوش مصنوعی (2) قسمت 3 را تماشا می کردم و سؤالات را جواب می دادم. اما در پایان ویدیو متوجه شدم که امتیاز 0 از 6 به من تعلق گرفته است. امکان ندارد که من همه سؤالات رو اشتباه جواب داده باشم. در این گونه موارد چکار می توانم انجام بدم. به نظر می آید مشکلی فنی وجود داشته است. لطفاً راهنمایی کنید."
1401,سلام و از راهنمایی متشکرم
1401,من تیکت غیر آموزشی ثبت کردم و به من گفته شد که مشکل فنی نبودهبنابرین من فرض می کنم که پاسخ به سؤالات شاید اشتباه در سیستم ثبت شده و در نتیجه تصحیح به اشتباه انجام شده است. موارد دیگری را هم قبلاً گزارش کرده بودم که رسیدگی شد. لطفاً این فرضیه را هم بررسی بفرمایید.
1401,تشکر از شما
1401,پاسخ چالش شماره یک
1401,"سلام، ممنون از پیگیری"
1401,لطفا اگر ممکن است سؤالات رو برایم می فرستید که بتوانم اشکالاتم را متوجه شوم و یاد بگیرم؟
1401,"سلام، متوجه شدم که نتایج تصحیح چالش یک رو اعلام فرموده اید. من چطور می توانم از نکات منفی پاسخ چالش خودم اطلاع پیدا کنم و یاد بگیرم که چه اشتباهاتی داشته ام؟"
1401,سلام و تشکر
1401,سلام امروز متوجه شدم که سؤالات 1 و 2 درس شبکه‌های عصبی پیچشی (CNN) قسمت 1 اشکال دارند و جواب های درست بطور اشتباه انتخاب شده اند. من بعد از پاسخ دادن فقط 2 امتیاز از شش امتیاز را دریافت کردم. لطفاً بررسی بفرمایید.
1401,"سلام، سؤال یک نوشته که کدام گزینه صحیح نیست و بطور قطع گزینه سوم صحیح نیست. یعنی گزینه درست گزینه سوم باید باشه چون 4 به معنی تعداد ویژگی‌های خروجی است و عدد 10 به معنی تعداد ورودی‌ها است."
1401,"سؤال دوم هم به نظر من بطور قطع گزینه دوم یعنی: ""پکیج torch را به برنامه اضافه میکند."" درست تره گزینه چهارم تا حدی درسته و نه کامل، چون فقط توابع نیستن که اضافه می شن و اجازه دسترسی پیدا می کنیم."
1401,کل پکیج به برنامه اضافه میشه و ما دسترسی پیدا می کنیم.
1401,تشکر
1401,"سلام، به نظر میاد سؤال دوم درس شبکه‌های عصبی دنباله به دنباله (Seq-to-Seq) قسمت 2 اشکال دارد. لطفاً بررسی بفرمایید."
1401,این سؤال منظورم هست.
1401,"سلام، یک سوال از یک درس دیگر هم هست که به نظر می آید اشکال دارد. می توانید لطفاً بررسی کنید؟"
1401,"سلام، متشکرم از بررسی ها و اصلاحی که انجام دادید. اما به نظر میاد به متن گزینه های سؤال دوم درس شبکه‌های عصبی دنباله به دنباله (Seq-to-Seq) قسمت 2، دقت کافی نشده است. در اسکرین شاتی که من برای شما فرستادم نوشته شده: ""کلمات را برای افزایش کارایی تک تک می‌کند"" که در فارسی به معنای این است که کلمات را از هم جدا می کند. اما بعداً کسی رفته و متن گزینه را به ""کلمات را برای افزایش کارایی تکه تکه می‌کند"" اصلاح کرده است. این منصفانه نیست. کار اصلی توکنایزر تبدیل جمله به توکن ها یا کلمات تشکیل دهنده آن است. آیا به نظر شما گزینه ""تبدیل عدد به کلمه و برعکس در خروجی شبکه استفاده می‌شود"" که اصلاً در زبان فارسی درست نیست و اصرار دارد که توکنایزر در خروجی شبکه استفاده می شود جواب صحیح است؟"
1401,آیا طراحان سؤالات خود استاد ها هستند؟ اگر هستند پس چرا اینقدر در کارشان بی دقت اند و اشکالات زیادی در متن سؤالات دیده می شود؟
1401,"سلام استاد، ممنون از پاسخ شما. البته من قانع نشدم. در سوال اولیه که من برای شما اسکرین شات گذاشتم نوشته شده ""کلمات را تک تک می کند."" بعداً کسی رفته و اصلاح کرده به ""تکه تکه"" که معنا را از زمین تا آسمان تغییر می دهد. ضمن آنکه شما به بخش دوم گزینه ""تبدیل عدد به کلمه و برعکس در خروجی شبکه استفاده می‌شود"" توجه ببیشتری بفرمایید، حتماً می بینید که قسمت دوم یعنی ""در خروجی شبکه استفاده می شود."" صحیح نیست. ضمن آنکه جمله نوشته شده در این گزینه اصلاً در زبان فارسی اشتباه است. شاید اصلاً طراح سؤال مشکل در نوشتن به زبان فارسی دارد."
1401,متاسفانه تعداد قابل توجهی از سؤالات به زبان فارسی نامناسبی نوشته می شوند و من به این اعتراض دارم. وگرنه من قصد بی ارزش کردن زحمات مجموعه اساتید را ندارم. انتقاد برای پیشرفت است نه برای خرده گرفتن و دنبال مقصر گشتن
1401,از توجه شما ممنونم.
1401,ضمناً هنوز سؤال دوم درس شبکه‌های عصبی دنباله به دنباله (Seq-to-Seq) قسمت 4 هم اصلاح نشده است.
1401,"سلام، امروز متوجه شدم که سؤال دوم قسمت دوم درس بیستم را اصلاح کردید. خیلی متشکرم. البته قسمت چهارم درس بیستم هنوز هم اصلاح نشده است."
1401,"سلام استاد، خیلی منشکرم. من دو تا اسکرین شات را در پیام ها فرستادم. یکی مربوط به سؤال دوم درس شبکه‌های عصبی دنباله به دنباله (Seq-to-Seq) قسمت 4 هست که فکر می کنم گزینه های تست اشتباه هستند."
1401,نه مشکل من هنوز حل نشده
1401,"سلام استاد، متشکرم از شما. من اشتباه کرده بودم. مشکلم حل شد. ببخشید."
1401,"سلام در تصحیح تمرین TXT0203، ارزیاب برای من نظری نوشته اند که ""خالی - فایلهای خراب"". می خواستم توضیح بگیرم که مشکل چه بوده است؟ من فایل ها را دوباره چک کردم. خراب یا خالی نیستند. ش"
1401,"در مورد ""پیش‌پردازش متون و مدل‌های زبانی قسمت 2"" هم ارزیاب نوشته که ""خروجی نداره - فایل خراب"" که این هم درست نیست. من یک زیپ فایل فرستاده ام همراه با پی دی اف که در ان هم کد هست و هم خروجی"
1401,فکر کنم ارزیاب نتوانسته زیپ فایل ها را باز کند.
1401,"سلام، من پاسخی از شما نگرفته ام."
1401,"سلام، اگرچه هنوز به من پاسخ نداده اید ولی الان متوجه شدم که استاد ارزیاب در مورد درس پیش‌پردازش متون و مدل‌های زبانی قسمت 3، برای من نوشته اند: ""در کد اصلا corpus داده نشده؛ خروجی برحسب چی گرفته شده؟ - مدل word2vec موجود نیست"" "
1401,فکر کنم بازهم اشتباهی اتفاق افتاده است. چون در تمرین نوشته شده که با استفاده از مدل  Word2Vecیا FastText و من هم از FastText استفاده کردم و در کدم هم Corpus هست.
1401,"from gensim.models import FastText from gensim.utils import simple_preprocess  def preprocess_corpus(corpus):     return [simple_preprocess(sentence) for sentence in corpus]  def train_fasttext(corpus):     tokenized_corpus = preprocess_corpus(corpus)     model = FastText(sentences=tokenized_corpus, vector_size=100, window=5, min_count=1)     return model  def find_similar_words(model, word, top_n=5):     try:         similar_words = model.wv.most_similar(word, topn=top_n)         return similar_words     except KeyError:         return f""کلمه '{word}' در مدل وجود ندارد.""  corpus = [     ""من به مدرسه رفتم"",     ""مدرسه جای خوبی برای یادگیری است"",     ""من کتاب خواندم"",     ""کتاب خواندن بسیار مفید است"",     ""مدرسه و کتاب هر دو مهم هستند"", ]  model = train_fasttext(corpus)  input_word = input(""کلمه مورد نظر را وارد کنید: "") similar_words = find_similar_words(model, input_word)  if isinstance(similar_words, str):     print(similar_words) else:     print(f""۵ کلمه مشابه برای '{input_word}':"")     for word, similarity in similar_words:         print(f""{word}: {similarity:.2f}"")"
1401,کد من بصورت کامل داخل پی دی اف هم هست.
1401,پشتیبانی نزدیک به یک هفته است که به من پاسخ نمی دهد.
1401,"سلام، متشکرم. ای کاش می شد استاد ارزیاب دیگری تمرین من را تصحیح کند. ارزیابی که تا الان دو بار تمرین من را تصحیح کرده است، نظراتی نوشته است که نشان می دهد کمی بی حوصله یا بی اطلاع است."
1401,سلام آموزش شبکه‌های مشهور قسمت 5 هم با وجود کد کامل به خاطر نداشتن خروجی و پرایوت بودن کولب به من 1 از 10 نمره داده اند. من کولب را باز کردم. اگر ممکن است لطفاً مجدد تصحیح کنید.
1401,"سلام، امروز متوجه شدم که تست های درس مدل GAN و انواع آن قسمت 2 ایراد دارد. من همه تست ها را جواب دادم. همه را برای من اشتباه زده است و نشان می دهد که من همه تست ها را جواب داده ام ولی پاسخ های من را نشان نمی دهد."
1401,سلام و متشکرم
1401,سلام
1401,"متوجه شدم که استاد ارزیاب تمرین ها برای درس ""تولید متن با کمک Hugging Face"" برای من امتیاز 3 داده اند و نوشته اند: ""جواب ها کامل ولی بدون خروجی"""
1401,در حالی که من در انتهای کد هر تمرین بطور کامل خروجی هر کد رو هم نمایش داده ام.
1401,و به نظرم ایشان در ارزیابی دچار اشتباه شده اند.
1401,این هم فایل تمرینم که دوباره برای شما فرستادم.
1401,"مرسی از پاسخ تون، ولی فکر کنم این ها باید داخل متن تمرین توضیح داده می شد که خروجی مد نظر اساتید چطور باید باشد. من که اصلاً خبر نداشتم و تا حالا هم اسکرین شات خروجی نفرستادم. فکر می کنم که تعیین شرایط جدید بدون اطلاع منصفانه نیست."
1401,احساس می کنم ارزیاب پردازش متن چندبار تا به حال با من رفتار غیر منصفانه داشته اند در صورتی که ارزیاب پردازش تصویر مناسب برخورد می کنند و هیچ وقت اسکرین شات از من نخواسته اند آن هم بدون اطلاع دادن
1401,"قبلاً هم در مورد تصحیح تمرین TXT0203، ارزیاب برای من نظری نوشتند که ""خالی - فایلهای خراب"" که بعداً اصلاح کردند. اولین بار نیست."
1401,مرسی
1401,سلام میشود لطفا برای من توضیح بدهید که چرا در سوال سوم قسمت سوم گن و انواع آن گزینه ب نادرست و گزینه د صحیح است؟
1401,"سلام، یک سؤال دیگر هم دارم. آیا می شود این پاسخ درست این سؤآل رو هم برای من توضیح بدید که چرا همه موارد نیست؟ (سؤال 2 از مدل‌های زبان-بینایی قسمت ۳)"
1401,"سلام، من باز هم یک سؤال دیگر برایم پیش آمده است. ایا سؤال سوم درس مدل‌های زبان-بینایی قسمت ۵، پاسخ صحیح آن موارد الف و ج نیست؟ چرا؟"
1401,لطفاً سؤال سوم من را نادیده بگیرید. مشکلم حل شد.
1401,از پاسخ شما به سوال قسمت سوم شبکه های GAN متشکرم. ولی به نظر من نقش نویز تصادفی وارد شده از طریق Generator را نادیده گرفته اید. آیا همین نویز تصادفی عامل اصلی نیست که باعث تولید داده‌های جدید و تنوع می شود؟ آیا این نویز تصادفی بودن را به شبکه وارد نمی کند؟ آیا این عملاً نمونه برداری تصادفی نیست؟
1401,در مورد سؤال دوم از قسمت سوم مدل های زبان-بینایی حق با شماست و من به اندازه کافی به نکاتی که شما توضیح دادید دقت نکرده بودم. خیلی از راهنمایی شما متشکرم.
1402,سلام وقتتون بخیر خسته نباشید  ویدیو هارو که میبینم با اینکه به بعضی سوال ها پاسخ درست میدم ولی باز امتیازش داده نمیشه و توی چند ویدیو اخیر همچنی اتفاقی افتاده درصورتی که از جوابم مطمئن بودم که درسته  لطفا پیگیری کنید
1402,سپاس ❤
1403,"سلام خسته نباشید. میخواستم یکی از مراحل رو گزارش کنم که پاسخ های سوالاتشون اشتباه ثبت شده. قسمت سوم از جلسه سیزده. جواب هایی که من به سوالات این مرحله دادم به ترتیب اینا بودن: سوال اول گزینه: 3   سوال دوم : گزینه دو سوم    سوال سوم: گزینه نوزده بیستم.  لطفا اگه میشه جواب های سوالات این مرحله رو یه بار دیگه بررسی کنید. من فکر میکنم هرسه جواب من صحیح باشن ولی توی این مرحله من امتیاز 2 گرفتم. لطفا این قسمت رو بررسی کنید، احتمال مشکلی مشابه مشکل قسمت 4 از جلسه 12 داره. خیلی ممنون از شما"
1403,ببخشید بررسی کردید؟ پاسخ ها درست ثبت شدن؟
1403,"خیلی ممنونم از پیگیری و پاسخگویی تون، تشکر"
1403,"سلام خسته نباشید. ببخشید من مجدد رفتم و سوال های قسمت سوم جلسه 13 رو بررسی کردم. فکر کنم سوال اولش پاسخ درست اشتباه ثبت شده، گزینه یک سوال اول، گزاره ای هست که توی خود فیلم بوده و عین همون متن داخل سوال اول به عنوان گزینه 1 هست. ولی شما گفتید که این گزینه و این گزاره اشتباه بوده، اگه میشه مجدد این سوال اول رو بررسی کنید، ببخشید، تشکر"
1403,"سلام مجدد، اگر میشه سوال سوم جلسه پانزدهم رو هم بررسی کنید، فکر میکنم گزینه صحیح اشتباه ثبت شده باشه"
1403,سلام خیلی ممنونم
1403,"سلام خسته نباشید. فکر میکنم سوالات فیلم جلسه اول این هفته مشکل داشته باشن. سوال دوم، از شبکه عصبی بازگشتی سوال اومده بود، که تا اونجای فیلم این کلمه نیومده بود و اطلاعاتی درباره این شبکه عصبی داده نشده بود و نمیتونستیم به سوال جواب بدیم. سوال سوم هم اشتباه هست فکر کنم، چون توی خود فیلم، روش های لینیر و Convolution خط خوردن و گفته شد که این دو روش برای داده های دنباله ای مناسب نیستن، پس جواب سوال سوم فیلم، باید فقط RNN بشه ولی جواب این نیست. اگه میشه یه نگاهی به سوالات این جلسه بکنید و اگه مشکلی دارن اصلاحشون کنید. خیلی ممنون"
1403,تشکر
1403,سلام مجدد
1403,"قسمت سوم جلسات جدید، سوال اولش مشکل داره. گزینه ی چهارم به عنوان پاسخ صحیح در نظر گرفته شده، یعنی گزینه های 1 و 3. اما y0  و H* جواب های درست هستن و y0 باید جزو گزینه ها باشه، فکرمیکنم گزینه ها جا به جا شدن و باید به جای H4 گزینه ی وای صفر نوشته بشه. تشکر"
1403,"سلام، خیلی ممنونم ازتون دستتون درد نکنه"
1403,"سلام خسته نباشید. فیلم سوم از جلسه دوم پردازش تصویر، سوال آخرش، مشکل داره. گزینه های 1 و 2 این سوال، تا اون لحظه در فیلم گفته نشده بودن و سوال قبل از اینکه جوابش گفته بشه و درباره ش صحبت شده باشه، مطرح شده. باید سوال چند دقیقه بعد میومد، در اون لحظه ای که سوال قرار داشت، توی فیلم فقط به کاربرد رفع نویز اشاره شده بود. اگه میشه اصلاحش کنید"
1403,"قسمت سوم از جلسات متن، سوال دومش، اونم مشکل داره فکر میکنم. در فیلم اصلا اشاره ای نشده که مشکل حافظه هم داشتن، و در سوال این مورد اومده. توی فیلم فقط مشکل زیاد بودن صفر ها بیان شده بود و حرفی از حافظه زده نشد. این رو اگر میشه اصلاح کنید، تشکر"
1404,درمورد چالش سوال داشتم میشه کد رو با vscode بنویسیم یا باید از گوگل کولب استفاده کنیم؟
1404,سلام خسته نباشید عذرمیخوام بنده امروز در کانال اطلاع رسانی مشاهده کردم که نوشته شده پاسخ چالش رو به صورت لینک نمیپذیرند... و خب من چند تا جلسه ی اول بعد از اینکه متموجه شدم ارسال پاسخ ها باید چطوری باشه رو قسم کد زنیش رو به صورت لینک کولب ارسال کردم و الان دوباره چک کردم و متوجه شدم لینک ها هنوز درست کار میکنند و کد ها قابل مشاهده هستند ... با این توضیحات فایل های ارسالی بنده قبول میشن یا باید ویرایششون کنم؟ 😥
1405,"سلام و خداقوت. من هر بار وقتی مجدد وارد vs code میشم،پنجره نصب برام باز میشه.لطفا راهنماییم کنید🙏 "
1405,هر دفعه این پنجره برام باز میشه
1406,"سلام خسته نباشید برای پر کردن مقادیر از دست رفته عددی ، ما از میانگین و ... می تونیم استفاده کنیم ؛ اما برای پر کردن مقادیر از دست رفته متنی می خواستم بدونم می تونیم چه کار هایی رو انجام بدیم؟"
1407,سلام و عرض ادب من فکر میکنم که این باگ سامانه باشه به این خاطر که من تمرین را ارسال کرده ام ولی برای من سوالات را پاسخ نداده زده ! یادم هست که این ویدیو رو هم دیده بودم.
1407,این عکس
1408,با سلام.در جلسه هفتم قسمت دوم گفته شد برای دسته بندی چند کلاسه ها از دو روش یک در مقابل یک یا یک در مقابل بقیه استفاده میکنیم درصورتی که در الگوریتم درخت تصمیم گیری هیچکدام از این دو روش دیده نمیشه.
1409,سلام خسته نباشید یه سوال داشتم  استاد گفتند که (not x) و (x!) با هم یکی هستند ولی من x! رو  امتحان کردم کار نکرد و ارور سینتکس داد 
1409,همون قسمتی که داشتن عملگر های منطقی رو توضیح میدادن 
1409,حتی تو اسلاید هاشون هم هست این مطلب
1409,متشکرم
1410,سلام وقتتون بخیر درهنگام استفاده از کتابخانه pandasبرای بنده ارور میاد میشه کمک کنید.
1411,"سلام خسته نباشید ببخشید جلسه ۱۳، قسمت ۳، سوال اول ویدیو، جوابش چی می‌شد؟ فکر ‌می‌کنم همه‌ی گزاره‌ها درست بود."
1411,سلام 
1411,"بابت چالش شماره یک، سوال ۸، من نمودار pairplot رو کشیدم، ولی هیچ دو ویژگی‌ای تفکیک پذیری خوبی ندارن. باید چی‌کار کنم؟"
1411,تصویر نمودار
1411,"سلام وقت بخیر ببخشید جلسه ۱۵، قسمت ۱، سوال ۳، مگه جواب درست گزینه ۳ نیست؟ من گزینه ۳ رو انتخاب کردم ولی امتیازش رو نگرفتم. ویدیو رو کامل ندیدم و خارج از ویدیو به سوالات پاسخ دادم."
1411,سلام
1411,امروز ۳۰ امه ولی سایت نمیزاره فایل چالش رو آپلود کنم. برای همین فایل رو این‌جا آپلود می‌کنم لطفا بررسی کنید با تشکر
1411,فایل چالش
1411,الان ساعت ۹ و نیمه و من فقط ۳۰ دقیقه تاخیر دارم! در ضمن توی سایت مهلت ارسال چالش تا ۳۰ ام ذکر شده بود واسه همین من فکر کردم تا آخر ۳۰ام مهلت داریم
1411,فرستادم
1412,باسلام درهنگام استفاده از کتابخانه پانداس برای بنده ارور میاد درصورتی که نصب پانداس به طور کامل انجام شده است.
1412,این عکس error
1412,باسلام وعرض خسته نباشید لطفا زودتر پاسخ دهید.
1412,ممنون ولی این فایل همن فایل مربوط به چالش است
1412,ببخشید کامپیوتر دست یکی از اعضای خانواده بوده وبه اشتباه فایلی دیگر برای چالش فرستاده شده امکان اصلاح هست
1412,سلام 
1412,پاسخ چالش
1412,من الان پیام را دیدم اوهمین الام محتوا را فرستادم اشکالی ندارد؟
1412,سلام وقتتون بخیر درمورد این کد وخروجی میتونید بهک کمک کنید
1412,کد
1412,خروجی
1413,سلام من تا قسمت سوم پایتون 2 دیدم  می تونم چالش رو انجام بدم یا برای انجامش به چیزهایی که در آموزش های بعدی هست نیاز دارم؟؟
1414,سلام من تمرین ها را به صورت کامل فرستاد ام پس چرا به جای ۵ امتیاز ۳ امتیاز گرفتم؟
1415,"با سلام ، در قسمت پایتون 4 قسمت چهارم مبحث شی گرایی چرا در قسمت تمرین ها فایل pdf تدریس گذاشته نشده است؟ و نمی توانیم به منابع تکمیلی و فایل تدریس دسترسی داشته باشیم "
1415,سلام به همین بخش مراجعه کردم متاسفانه این محبث جا افتاده و بارگذاری نشده
1415,"اگر در عکس کی فرستادم مشاهد کنید بین آیتم 6 و 7 قسمت 4 جا افتاده ،از قسمت 3 رفته قسمت 5"
1415,"سلام صبحتون بخیر، استاد گرامی از قسمت آموزش فیلم را دیدم منتهی برای دانلود جزوه و دسترسی به منابع اساتید نیاز به فایل پی دی اف جزوه داشتم که در تمرین ها قرار داده میشه تا بتوانیم دانلود کنیم که متاسفانه فایل این قسمت بارگزاری نشده ممنون میشم فایل جهت دانلود بار گذاری شود با تشکر"
1415,اگر هم ندارد که هیچی. ممنون بابت زحمات تیم خوبتون 
1415,باسلام امروز از 8 صبح تا با الان که نزدیک ساعت 19 است هرچه تلاش کردم تکالیف شبکه های عصبی را ارسال کنم خطا میده فردا هم مهلت اخر ارسال تکالیف هست ممنون میشم راهنماییم کنید. 
1416,"سلام مجدد خسته نباشید. آیا مرز تصمیم جایگاهی توی رگرسیون خطی داره ؟ چون گفته بودیم برای اینکه مدل بتونه تصمیم بگیره داده های جدید به چه دسته ای قرار دارن، برای خودش مرز تصمیم رسم می کنه.اما توی رگرسیون خطی که نیازی به مرز تصمیم نیست درسته؟"
1417,سلام وقت به خیر لطفا برای ارسال تکالیف آخرین ویدئو ها لطفا زمان بیشتری بدهید.
1417,🙏
1417,ممنون 
1417,سلام وقت بخیر ویدئو های آموزشی رو بارگزاری نکردید.
1417,سلام وقت بخیر
1417,عرضم این بود که نمودم چرا متوجه تدریس های خانم الهه محمدی نمیشم و در بیشتر آیتم ها دچار مشکل شدم و نگرانم که بعد از این در بخش تخصصی این مشکل رو به همراه داشته باشم خواهشمندم که در مورد رفع این مشکل مساعدت بفرمایید متشکرم.
1417,و یا این که میشه خواهش کنم تدریس 1-  ریاضیات پایه در هوش مصنوعی 2- پیاده سازی الگوریتم ها رو با یک مدرس دیگر اگر در آرشیو دارید برایم ارسال کنید. ممنون میشم.
1417,سلام وقت بخیر ببخشید اگر امکان داره در آخر ویدئو ها مانند سوالات بین ویدئو یک سوال اضافه کنید که در واقع تعید مارو برای ارسال سه سوال قبلی بخواهد و جواب ما در سه سوال رو نشون بده.
1417,چون بعضی مواقع جواب سوالات در سیستم به اشتباهی گزینه ی دیگه ای رو انتخاب میکنه.
1417,در سوال دوم شبکه های عصبی قسمت 3
1417,سلام وقت بخیر ببخشید ویدئو Dataset رو ازکجابایدببینم؟
1417,مربوظ به قسمت دو seq to seq
1417,مربوط😁
1417,در قسمت 2 ام seq to seq 
1418,"سلام. بابت گزارش چالش، پی دی اف باید دقیقا شامل چه چیز هایی باشه؟"
1418,.
1418,"سلام. کمی در اینترنت مطالعه داشتم و با تابع interpolate در pandas آشنا شدم. برای مقادیر از دست رفته زیادی در یک یا چند ستون، بهتر است از پر کردن با میانگین استفاده کرد یا درون یابی (interpolate)؟"
1418,خیلی ممنون🙏
1419,سلام ریاضیات ۱ قسمت ۴ رو من سوالاتش رو جواب دادم تمرینش رو هم ارسال کردم ولی الان امتیاز سوالات رو ندارم و میزنه سوالات رو جواب ندادم و برای همین نمیتونم ریاضیات ۲ رو کامل کنم لطفاً پیگیری کنین
1420,سلام وقت بخیر  من کلاس هشتمم و بیشتر مطالب جلسات ریاضیات پایه در هوش مصنوعی رو متوجه نمیشم چون بیشتر چیز هایی که میگن رو بلد نیستم و در رابطه با لینک هایی هم که دادین من اون هارو هم نگاه کردم اما چیزی متوجه نشدم لطفا اگه میشه با زبان ساده تر توضیح بدین
1421,سلام وقتتون بخیر خسته نباشید من می خواستم جواب سوالات و جواب تمرین رو براتون ارسال کنم ولی حتی قبل از اینکه قسمت ارسال تمرین برای من باز بشه نوشته مشاهده تمرین (یعنی از قبل ارسال  شده) در حالی مه من تمرینی آپلود نکردم و در عکسی که براتون ضمیمه کردم می تونید مشاهده کنید
1421,Image
1422,سلام وقت تون بخیر. من تمرین اموزش پایتون1 قسمت 3 را که انجام می دهم . مرحله اول و دوم مشکلی نداره اما مرحله سوم که مربوط به کد سوم هست خطا میزنه. حتی کدی هم که استاد توی ویدیو اموزشی وارد میکنن را وارد میکنم باز هم خطا میزنه . امکان داره راهنماییم کنید که باید چکار کنم ؟
1422,سلام وقت تون بخیر در مورد تمرین پایتون1 جلسه سوم . من علامت جمع رو که وارد میکنم وقتی می خوام دستور را اجرا کنم خطا میزنه . حتی کدی هم که استاد توی ویدیو توضیح میدن را هم وارد میکنم باز هم خطا میزنه . میشه راهنماییم کنید
1422,این کدی هست که استاد توی ویدیو توضیح میدن
1422,ممنون از راهنمایی تون
1423,"سلام یک سوال داشتم میخواستم بپرسم قسمت missing value ها کدوم قسمت بودش ؟ و اینکه در تمرین 3 مدال آور فقط یک دسته است یا مدال طلا و برنز و نقره جدا باشه ؟ ""مقادیر پرت (outlier) و نامعقول را نیز حذف کنید؛ مثلاا قد یا وزن برابر با صفر یا منفی معنی ندارد و باید تبدیل شود"" این قسمت که گفتید باید تبدیل بشه رو هم لطفا توضیح بدید  متشکرم 🙏"
1423,تمرین 5ش هم متوجه نشدم میشه یک راهنمایی بکنید ؟!
1423,.
1423,"سلام ممنونم از شما ، فقط از تمرین 4 به بعدش رو باید با dataframe ای که داده های پرت و missing value رو نداره کار کنیم ؟ یا با همون قبلی ؟"
1423,و اینکه در تمرین 6 همه ی ویژگی ها یا فقط ویژگی های عددی چون محسابه همبستگی ویژگی های غیر عددی رو نگفتن
1423,.
1423,متشکرم
1424,ببخشید ایا پس از اتمام فاز یک این روده ها پاک می شوند  شماره 09146667767   شماره قبلی را اشتباه وارد کردم  
1424,دوره ها 
1425,با سلام  من اشتباهی دستم خورد  به اخر ویدیوی قسمت سوم کلان چالش ها و هوش مصنوعی و اون رو رد کردم.نتونستم  به سوالات اون قسمت جواب بدم و امتیازام رو از دست دادم.الان باید چیکار کنم؟
1426,"سلام عصر بخیر  چرا در حل تمرین جلسه 3 و 4 ، گزینه 4 تمرین جلسه 2 برنامه نویسی پایتون 1 درست بود ؟ چون از کلمه print استفاده شد.  "
1426,ممنون
1426,"در حل تمرین جلسه 3 و 4 ، تمرین جلسه 4 برنامه نویسی پایتون 1 از عبارت کاما استفاده شد در حالی که فکر کنم این عبارت در تدریس این جلسه گفته نشد "
1426,"سلام وقت شما هم بخیر در تمرین بازیکن محبوب از این عبارت , که کاما گفته شد ،استفاده شد این دستور از دید من شبیه اف استرینگ است ولی در جلسه 4 فکر نمی کنم توضیحی درباره ی این عبارت داده شده باشد"
1426,من هم به همین خاطر نتونستم این تمرین رو حل کنم
1426,البته منظورم فقط تمرین بازیکن محبوب بود
1426,سلام وقت بخیر 
1426,علامت =+به چه معناست 
1426,این علامت در جلسات توضیح داده نشد ولی در حل تمرین جلسه 3و 4 استفاده شد تمرین جلسه 2 پایتون 2 
1426,در جلسات برنامه نویسی پایتون 1 و 2 =+ این علامت توضیح داده نشد 
1426,ممنون مورد رو متوجه شدم
1426,", , ,"
1427,سلام خسته نباشید  در رابطه با چالش یک سوال داشتم اگر ما در اینترنت سرچ کرده و چیز جدید یاد بگیریم و از ان در کد استفاده کنیم مشکل دارد؟
1427,سلام ممنون
1428,آیا میشود کلیپ های آموزشی را ذخیره موبایل کرد؟
1428,که بعد هم به آن دسترسی داشت؟
